id,Time,YITmedian,YITmean,Team,Date,Home,home,Opponent,WINorLOSS,Differenceinpoints ,Diffinrank,diffinwin,QuarteroftheSeason,DifferenceinRebounds,DifferenceinBlocks
9,45,1,1,DET,1/25/2015,Away,1,TOR,L,-11.57,23,-41.5,3,-6.22,-1.89
9,46,0,0,DET,1/27/2015,Home,0,CLE,L,-1.4,21,-32.9,3,-1.72,-2.43
9,47,0,0,DET,1/28/2015,Away,1,PHI,L,-3.65,14,-25.6,3,-0.67,0.32
9,48,1,1,DET,1/31/2015,Home,0,HOU,W,-4.07,3,-11,3,-0.21,-0.12
9,49,1,1,DET,2/3/2015,Home,0,MIA,W,-3.32,16,-28.1,3,-3.91,0.34
9,50,1,1,DET,2/4/2015,Away,1,IND,L,-3.51,17,-29.3,3,-1.82,-0.72
9,51,0,0,DET,2/6/2015,Home,0,DEN,W,-7.94,7,-14.6,3,-1.84,-0.44
9,52,1,1,DET,2/8/2015,Home,0,MIN,L,1.23,-2,13.4,3,1.16,-1.99
9,53,1,1,DET,2/10/2015,Away,1,CHO,W,-3.24,7,-14.6,3,-2.22,-0.77
9,54,0,0,DET,2/11/2015,Home,0,SAS,L,-0.45,14,-25.6,3,0.78,-0.22
9,55,1,1,DET,2/20/2015,Home,0,CHI,W,0.29,4,-13.4,3,-1.96,-1.63
9,56,1,1,DET,2/22/2015,Home,0,WAS,W,-4.76,21,-32.9,3,-1.54,-1.29
9,57,0,0,DET,2/24/2015,Home,0,CLE,L,-6.5,16,-28.1,3,-3.09,-0.59
9,58,1,1,DET,2/27/2015,Home,0,NYK,L,-2.22,1,-2.4,3,-2.43,0.23
9,59,0,0,DET,2/28/2015,Away,1,WAS,L,0.96,9,-23.2,3,-0.83,-1.13
9,60,0,0,DET,3/4/2015,Away,1,NOP,L,-5.85,22,-39,3,0.35,-1.56
9,61,0,0,DET,3/6/2015,Away,1,HOU,L,1.3,-1,4.9,3,-0.56,-0.06
9,62,1,1,DET,3/8/2015,Home,0,CHO,L,-3.24,7,-14.6,4,-2.22,-0.77
9,63,0,0,DET,3/10/2015,Away,1,LAL,L,-3.77,2,-9.8,4,0.84,-0.52
9,64,0,0,DET,3/11/2015,Away,1,GSW,L,-4.06,24,-42.7,4,-1.01,-1.43
9,65,1,1,DET,3/13/2015,Away,1,POR,L,1.23,-2,13.4,4,1.16,-1.99
9,66,0,0,DET,3/14/2015,Away,1,UTA,L,-0.4,7,-14.6,4,0.73,-1.74
9,67,1,1,DET,3/17/2015,Home,0,MEM,W,1.23,-2,13.4,4,1.16,-1.99
9,68,0,0,DET,3/18/2015,Away,1,PHI,L,-3,14,-25.6,4,-3.89,-1.68
9,69,1,1,DET,3/21/2015,Home,0,CHI,W,-3.32,16,-28.1,4,-3.91,0.34
9,70,1,1,DET,3/22/2015,Away,1,BOS,W,-4.76,21,-32.9,4,-1.54,-1.29
9,71,1,1,DET,3/24/2015,Home,0,TOR,W,-5.68,25,-43.9,4,-2.11,0.18
9,72,1,1,DET,3/27/2015,Away,1,ORL,W,-3.51,17,-29.3,4,-1.82,-0.72
9,73,1,1,DET,3/29/2015,Away,1,MIA,L,-1.4,21,-32.9,4,-1.72,-2.43
9,74,1,1,DET,3/31/2015,Home,0,ATL,W,-3.41,8,-17.1,4,-0.91,-1.04
9,75,0,0,DET,4/1/2015,Away,1,CHO,L,-5.68,25,-43.9,4,-2.11,0.18
9,76,0,0,DET,4/3/2015,Away,1,CHI,L,0.29,4,-13.4,4,-1.96,-1.63
9,77,1,1,DET,4/4/2015,Home,0,MIA,W,-4.07,3,-11,4,-0.21,-0.12
9,78,1,1,DET,4/8/2015,Home,0,BOS,L,-5.43,11,-24.4,4,0.56,0.11
9,79,1,1,DET,4/10/2015,Home,0,IND,L,-4.76,21,-32.9,4,-1.54,-1.29
9,80,1,1,DET,4/12/2015,Home,0,CHO,W,-3.51,17,-29.3,4,-1.82,-0.72
9,81,0,0,DET,4/13/2015,Away,1,CLE,L,-5.43,11,-24.4,4,0.56,0.11
9,82,1,1,DET,4/15/2015,Away,1,NYK,W,-4.06,24,-42.7,4,-1.01,-1.43
39,1,1,1,DET,10/27/2015,Away,1,ATL,W,3.35,0,0,1,-0.18,-1.13
39,2,0,0,DET,10/28/2015,Home,0,UTA,W,0.56,0,0,1,1.85,-0.59
39,3,0,0,DET,10/30/2015,Home,0,CHI,W,0.56,0,0,1,1.85,-0.59
39,4,0,0,DET,11/3/2015,Home,0,IND,L,1.76,-7,7.3,1,-2.35,-0.39
39,5,0,0,DET,11/6/2015,Away,1,PHO,W,1.11,-7,7.3,1,0.87,1.61
39,6,1,1,DET,11/8/2015,Away,1,POR,W,-0.13,5,-23.2,1,0.02,-0.57
39,7,0,0,DET,11/9/2015,Away,1,GSW,L,0.99,-19,23.1,1,2.38,0.77
39,8,0,0,DET,11/11/2015,Away,1,SAC,L,5.05,-17,19.5,1,-0.43,-0.34
39,9,0,0,DET,11/14/2015,Away,1,LAC,L,1.76,-7,7.3,1,-2.35,-0.39
39,10,0,0,DET,11/15/2015,Away,1,LAL,L,-1.74,-5,4.8,1,-1.55,0.71
39,11,1,1,DET,11/17/2015,Home,0,CLE,W,5.05,-17,19.5,1,-0.43,-0.34
39,12,0,0,DET,11/20/2015,Away,1,MIN,W,4.76,-21,32.9,1,1.54,1.29
39,13,0,0,DET,11/21/2015,Home,0,WAS,L,5.99,-23,46.3,1,2.7,-0.7
39,14,0,0,DET,11/23/2015,Away,1,MIL,L,-3.18,-14,18.3,1,-0.3,0.85
39,15,1,1,DET,11/25/2015,Home,0,MIA,W,-0.67,-10,8.5,1,2.1,1.4
39,16,0,0,DET,11/27/2015,Away,1,OKC,L,-0.93,4,-11,1,-0.57,1.48
39,17,0,0,DET,11/29/2015,Away,1,BRK,L,4.35,-14,18.3,1,2.27,-0.45
39,18,1,1,DET,11/30/2015,Home,0,HOU,W,-11.49,6,-30.5,1,-2.26,-0.73
39,19,1,1,DET,12/2/2015,Home,0,PHO,W,1.76,-7,7.3,1,-2.35,-0.39
39,20,1,1,DET,12/4/2015,Home,0,MIL,W,1.44,-5,4.8,1,-2.38,1.63
39,21,1,1,DET,12/6/2015,Home,0,LAL,W,3.35,0,0,2,-0.18,-1.13
39,22,0,0,DET,12/7/2015,Away,1,CHO,L,4.3,-7,7.3,2,2.32,1.07
39,23,0,0,DET,12/9/2015,Home,0,MEM,L,-2.32,0,0,2,-0.98,1.1
39,24,1,1,DET,12/11/2015,Away,1,PHI,W,1.34,-13,15.8,2,0.62,0.26
39,25,1,1,DET,12/12/2015,Home,0,IND,W,0.7,3,-9.8,2,0.52,-0.13
39,26,1,1,DET,12/14/2015,Home,0,LAC,L,-0.67,-10,8.5,2,2.1,1.4
39,27,1,1,DET,12/16/2015,Home,0,BOS,W,-3.15,-10,8.5,2,0.88,0.1
39,28,1,1,DET,12/18/2015,Away,1,CHI,W,-2.32,0,0,2,-0.98,1.1
39,29,0,0,DET,12/22/2015,Away,1,MIA,W,4.3,-7,7.3,2,2.32,1.07
39,30,0,0,DET,12/23/2015,Away,1,ATL,L,6.06,-22,37.8,2,0.98,1.23
39,31,0,0,DET,12/26/2015,Home,0,BOS,L,-1.1,1,-6.1,2,1.89,-0.27
39,32,0,0,DET,12/29/2015,Away,1,NYK,L,0.7,3,-9.8,2,0.52,-0.13
39,33,1,1,DET,12/31/2015,Home,0,MIN,W,-6.82,2,-8.6,2,-4.68,-0.6
39,34,0,0,DET,1/2/2016,Away,1,IND,L,-11.49,6,-30.5,2,-2.26,-0.73
39,35,1,1,DET,1/4/2016,Home,0,ORL,W,2.54,-20,30.5,2,-0.89,1.52
39,36,0,0,DET,1/6/2016,Away,1,BOS,W,-1.1,1,-6.1,2,1.89,-0.27
39,37,1,1,DET,1/9/2016,Home,0,BRK,W,1.51,-14,18.3,2,-0.68,0.52
39,38,0,0,DET,1/12/2016,Home,0,SAS,L,0.56,0,0,2,1.85,-0.59
39,39,0,0,DET,1/14/2016,Away,1,MEM,L,0.68,-18,21.9,2,1.33,1.17
39,40,1,1,DET,1/16/2016,Home,0,GSW,W,4.35,-14,18.3,2,2.27,-0.45
39,41,0,0,DET,1/18/2016,Home,0,CHI,L,5.72,-12,9.7,2,0.71,0.16
39,42,1,1,DET,1/20/2016,Away,1,HOU,W,-6.82,2,-8.6,3,-4.68,-0.6
39,43,0,0,DET,1/21/2016,Away,1,NOP,L,1.34,-13,15.8,3,0.62,0.26
39,44,0,0,DET,1/23/2016,Away,1,DEN,L,5.05,-17,19.5,3,-0.43,-0.34
39,45,0,0,DET,1/25/2016,Away,1,UTA,W,-3.18,-14,18.3,3,-0.3,0.85
39,46,1,1,DET,1/27/2016,Home,0,PHI,W,5.72,-12,9.7,3,0.71,0.16
39,47,1,1,DET,1/29/2016,Home,0,CLE,L,-1.74,-5,4.8,3,-1.55,0.71
39,48,1,1,DET,1/30/2016,Away,1,TOR,L,6.06,-22,37.8,3,0.98,1.23
39,49,1,1,DET,2/1/2016,Away,1,BRK,W,-0.93,4,-11,3,-0.57,1.48
39,50,0,0,DET,2/3/2016,Away,1,BOS,L,3.35,0,0,3,-0.18,-1.13
39,51,1,1,DET,2/4/2016,Home,0,NYK,W,-0.67,-10,8.5,3,2.1,1.4
39,52,1,1,DET,2/6/2016,Away,1,IND,L,1.76,-7,7.3,3,-2.35,-0.39
39,53,0,0,DET,2/8/2016,Home,0,TOR,L,1.24,-4,3.6,3,-0.28,0.57
39,54,0,0,DET,2/10/2016,Home,0,DEN,L,4.35,-14,18.3,3,2.27,-0.45
39,55,0,0,DET,2/19/2016,Away,1,WAS,L,4.76,-21,32.9,3,1.54,1.29
39,56,1,1,DET,2/21/2016,Home,0,NOP,L,-0.93,4,-11,3,-0.57,1.48
39,57,0,0,DET,2/22/2016,Away,1,CLE,W,1.24,-4,3.6,3,-0.28,0.57
39,58,1,1,DET,2/24/2016,Home,0,PHI,W,0.56,0,0,3,1.85,-0.59
39,59,1,1,DET,2/27/2016,Away,1,MIL,W,2.54,-20,30.5,3,-0.89,1.52
39,60,1,1,DET,2/28/2016,Home,0,TOR,W,5.99,-23,46.3,3,2.7,-0.7
39,61,0,0,DET,3/2/2016,Away,1,SAS,L,1.24,-4,3.6,3,-0.28,0.57
39,62,0,0,DET,3/5/2016,Away,1,NYK,L,0.99,-19,23.1,4,2.38,0.77
39,63,1,1,DET,3/6/2016,Home,0,POR,W,0.68,-18,21.9,4,1.33,1.17
39,64,1,1,DET,3/9/2016,Away,1,DAL,W,1.44,-5,4.8,4,-2.38,1.63
39,65,1,1,DET,3/11/2016,Away,1,CHO,L,-3.15,-10,8.5,4,0.88,0.1
39,66,1,1,DET,3/12/2016,Away,1,PHI,W,1.11,-7,7.3,4,0.87,1.61
39,67,0,0,DET,3/14/2016,Away,1,WAS,L,1.34,-13,15.8,4,0.62,0.26
39,68,1,1,DET,3/16/2016,Home,0,ATL,L,3.35,0,0,4,-0.18,-1.13
39,69,1,1,DET,3/18/2016,Home,0,SAC,W,1.51,-14,18.3,4,-0.68,0.52
39,70,1,1,DET,3/19/2016,Home,0,BRK,W,-0.13,5,-23.2,4,0.02,-0.57
39,71,0,0,DET,3/21/2016,Home,0,MIL,W,4.76,-21,32.9,4,1.54,1.29
39,72,1,1,DET,3/23/2016,Home,0,ORL,W,1.44,-5,4.8,4,-2.38,1.63
39,73,1,1,DET,3/25/2016,Home,0,CHO,W,4.35,-14,18.3,4,2.27,-0.45
39,74,0,0,DET,3/26/2016,Home,0,ATL,L,5.99,-23,46.3,4,2.7,-0.7
39,75,0,0,DET,3/29/2016,Home,0,OKC,W,5.99,-23,46.3,4,2.7,-0.7
39,76,0,0,DET,4/1/2016,Home,0,DAL,L,-0.93,4,-11,4,-0.57,1.48
39,77,0,0,DET,4/2/2016,Away,1,CHI,W,0.7,3,-9.8,4,0.52,-0.13
39,78,0,0,DET,4/5/2016,Away,1,MIA,L,5.05,-17,19.5,4,-0.43,-0.34
39,79,1,1,DET,4/6/2016,Away,1,ORL,W,4.76,-21,32.9,4,1.54,1.29
39,80,1,1,DET,4/8/2016,Home,0,WAS,W,-0.67,-10,8.5,4,2.1,1.4
39,81,0,0,DET,4/12/2016,Home,0,MIA,L,-2.32,0,0,4,-0.98,1.1
39,82,1,1,DET,4/13/2016,Away,1,CLE,W,1.34,-13,15.8,4,0.62,0.26
69,1,0,0,DET,10/26/2016,Away,1,TOR,L,-2.68,11,-18.3,1,1.78,1.87
69,2,1,1,DET,10/28/2016,Home,0,ORL,W,3,-14,25.6,1,3.89,1.68
69,3,0,0,DET,10/30/2016,Home,0,MIL,W,-0.32,2,-2.5,1,-0.02,2.02
69,4,0,1,DET,11/1/2016,Home,0,NYK,W,-0.41,-6,8.5,1,2.98,0.65
69,5,0,0,DET,11/2/2016,Away,1,BRK,L,-1.76,7,-7.3,1,2.35,0.39
69,6,1,1,DET,11/5/2016,Home,0,DEN,W,-8.57,9,-15.9,1,-2.33,-0.21
69,7,0,0,DET,11/7/2016,Away,1,LAC,L,-0.77,-12,15.8,1,4.73,1.16
69,8,0,0,DET,11/9/2016,Away,1,PHO,L,4.23,-16,39,1,5.05,-0.3
69,9,0,0,DET,11/11/2016,Away,1,SAS,L,-1.76,7,-7.3,1,2.35,0.39
69,10,1,1,DET,11/12/2016,Away,1,DEN,W,-0.51,3,-3.7,1,2.07,0.96
69,11,1,1,DET,11/14/2016,Home,0,OKC,W,0.78,-13,23.2,1,1.46,1.91
69,12,0,1,DET,11/16/2016,Away,1,NYK,L,-13.24,13,-37.8,1,0.1,-0.34
69,13,0,0,DET,11/18/2016,Away,1,CLE,L,-3.5,2,-2.5,1,0.8,1.1
69,14,0,0,DET,11/19/2016,Home,0,BOS,L,-0.51,3,-3.7,1,2.07,0.96
69,15,0,0,DET,11/21/2016,Home,0,HOU,L,-1.89,12,-30.5,1,2.38,-0.18
69,16,1,1,DET,11/23/2016,Home,0,MIA,W,-0.24,-7,11,1,1.67,0.91
69,17,1,1,DET,11/25/2016,Home,0,LAC,W,-1.76,7,-7.3,1,2.35,0.39
69,18,0,0,DET,11/26/2016,Away,1,OKC,L,0.78,-13,23.2,1,1.46,1.91
69,19,1,1,DET,11/29/2016,Away,1,CHO,W,-4.07,7,-7.3,1,1.38,1.49
69,20,1,1,DET,11/30/2016,Away,1,BOS,W,-2.85,8,-13.4,1,4.24,0.12
69,21,1,1,DET,12/2/2016,Away,1,ATL,W,-1.07,-11,14.6,2,3.68,1.56
69,22,0,0,DET,12/4/2016,Home,0,ORL,L,4.23,-16,39,2,5.05,-0.3
69,23,0,1,DET,12/6/2016,Home,0,CHI,W,2.55,0,0,2,4.67,1.46
69,24,0,0,DET,12/7/2016,Away,1,CHO,L,-0.32,2,-2.5,2,-0.02,2.02
69,25,1,1,DET,12/9/2016,Away,1,MIN,W,3.29,-10,12.2,2,1.93,0.05
69,26,0,0,DET,12/11/2016,Home,0,PHI,L,3,-14,25.6,2,3.89,1.68
69,27,0,0,DET,12/14/2016,Away,1,DAL,W,-8.57,9,-15.9,2,-2.33,-0.21
69,28,1,1,DET,12/16/2016,Away,1,WAS,L,-0.65,0,0,2,3.22,2
69,29,0,0,DET,12/17/2016,Home,0,IND,L,-1.06,10,-17.1,2,2.88,0.26
69,30,0,0,DET,12/19/2016,Away,1,CHI,L,-0.51,3,-3.7,2,2.07,0.96
69,31,0,0,DET,12/21/2016,Home,0,MEM,L,3.29,-10,12.2,2,1.93,0.05
69,32,1,1,DET,12/23/2016,Home,0,GSW,L,-1.06,10,-17.1,2,2.88,0.26
69,33,1,1,DET,12/26/2016,Home,0,CLE,W,2.6,-7,11,2,4.62,-0.06
69,34,0,0,DET,12/28/2016,Home,0,MIL,L,-4.07,7,-7.3,2,1.38,1.49
69,35,0,0,DET,12/30/2016,Away,1,ATL,L,-1.2,7,-7.3,2,4.21,-0.2
69,36,1,1,DET,1/1/2017,Away,1,MIA,W,-2.43,-3,1.2,2,4.45,1.79
69,37,1,1,DET,1/3/2017,Home,0,IND,L,2.6,-7,11,2,4.62,-0.06
69,38,1,1,DET,1/5/2017,Home,0,CHO,W,4.23,-16,39,2,5.05,-0.3
69,39,1,1,DET,1/8/2017,Away,1,POR,W,-0.65,0,0,2,3.22,2
69,40,0,0,DET,1/10/2017,Away,1,SAC,L,-0.32,2,-2.5,2,-0.02,2.02
69,41,1,1,DET,1/12/2017,Away,1,GSW,L,-13.24,13,-37.8,2,0.1,-0.34
69,42,0,0,DET,1/13/2017,Away,1,UTA,L,-4.07,7,-7.3,3,1.38,1.49
69,43,0,1,DET,1/15/2017,Away,1,LAL,W,-2.68,11,-18.3,3,1.78,1.87
69,44,1,1,DET,1/18/2017,Home,0,ATL,W,1.6,7,-7.3,3,2.17,-0.74
69,45,1,1,DET,1/21/2017,Home,0,WAS,W,4.3,-15,30.5,3,3.33,1.62
69,46,1,1,DET,1/23/2017,Home,0,SAC,L,-2.85,8,-13.4,3,4.24,0.12
69,47,1,1,DET,1/28/2017,Away,1,MIA,L,3.96,-5,2.4,3,3.06,0.55
69,48,1,1,DET,1/30/2017,Away,1,BOS,L,-4.94,-7,11,3,2.05,1.24
69,49,1,1,DET,2/1/2017,Home,0,NOP,W,-0.24,-7,11,3,1.67,0.91
69,50,1,1,DET,2/3/2017,Home,0,MIN,W,-0.77,-12,15.8,3,4.73,1.16
69,51,0,0,DET,2/4/2017,Away,1,IND,L,-1.76,7,-7.3,3,2.35,0.39
69,52,1,1,DET,2/6/2017,Home,0,PHI,W,-1.2,7,-7.3,3,4.21,-0.2
69,53,1,1,DET,2/8/2017,Home,0,LAL,W,-2.68,11,-18.3,3,1.78,1.87
69,54,0,0,DET,2/10/2017,Home,0,SAS,L,-1.06,10,-17.1,3,2.88,0.26
69,55,0,1,DET,2/12/2017,Away,1,TOR,W,4.3,-15,30.5,3,3.33,1.62
69,56,0,0,DET,2/13/2017,Away,1,MIL,L,-2.43,-3,1.2,3,4.45,1.79
69,57,0,0,DET,2/15/2017,Home,0,DAL,W,-1.2,7,-7.3,3,4.21,-0.2
69,58,1,1,DET,2/23/2017,Home,0,CHO,W,-3.5,2,-2.5,3,0.8,1.1
69,59,0,0,DET,2/26/2017,Home,0,BOS,L,1.6,7,-7.3,3,2.17,-0.74
69,60,1,1,DET,2/28/2017,Home,0,POR,W,-0.41,-6,8.5,3,2.98,0.65
69,61,0,0,DET,3/1/2017,Away,1,NOP,L,-4.9,-3,1.2,3,3.23,0.49
69,62,1,1,DET,3/4/2017,Away,1,PHI,W,2.6,-7,11,4,4.62,-0.06
69,63,1,1,DET,3/6/2017,Home,0,CHI,W,-1.89,12,-30.5,4,2.38,-0.18
69,64,0,0,DET,3/8/2017,Away,1,IND,L,1.6,7,-7.3,4,2.17,-0.74
69,65,1,1,DET,3/9/2017,Home,0,CLE,W,-1.06,10,-17.1,4,2.88,0.26
69,66,1,1,DET,3/11/2017,Home,0,NYK,W,-2.43,-3,1.2,4,4.45,1.79
69,67,0,0,DET,3/14/2017,Away,1,CLE,L,3,-14,25.6,4,3.89,1.68
69,68,0,0,DET,3/15/2017,Home,0,UTA,L,3.96,-5,2.4,4,3.06,0.55
69,69,0,0,DET,3/17/2017,Home,0,TOR,L,-4.94,-7,11,4,2.05,1.24
69,70,1,1,DET,3/19/2017,Home,0,PHO,W,3.29,-10,12.2,4,1.93,0.05
69,71,0,0,DET,3/21/2017,Away,1,BRK,L,3.29,-10,12.2,4,1.93,0.05
69,72,0,0,DET,3/22/2017,Away,1,CHI,L,-0.41,-6,8.5,4,2.98,0.65
69,73,0,0,DET,3/24/2017,Away,1,ORL,L,-1.2,7,-7.3,4,4.21,-0.2
69,74,0,0,DET,3/27/2017,Away,1,NYK,L,-0.51,3,-3.7,4,2.07,0.96
69,75,0,0,DET,3/28/2017,Home,0,MIA,L,-4.9,-3,1.2,4,3.23,0.49
69,76,0,0,DET,3/30/2017,Home,0,BRK,W,-0.32,2,-2.5,4,-0.02,2.02
69,77,1,1,DET,3/31/2017,Away,1,MIL,L,2.6,-7,11,4,4.62,-0.06
69,78,0,1,DET,4/5/2017,Home,0,TOR,L,2.55,0,0,4,4.67,1.46
69,79,1,1,DET,4/7/2017,Away,1,HOU,W,1.6,7,-7.3,4,2.17,-0.74
69,80,1,1,DET,4/9/2017,Away,1,MEM,W,-2.68,11,-18.3,4,1.78,1.87
69,81,0,0,DET,4/10/2017,Home,0,WAS,L,-1.07,-11,14.6,4,3.68,1.56
69,82,1,1,DET,4/12/2017,Away,1,ORL,L,4.23,-16,39,4,5.05,-0.3
99,1,0,0,DET,10/18/2017,Home,0,CHO,W,2.68,-11,18.3,1,-1.78,-1.87
99,2,1,1,DET,10/20/2017,Away,1,WAS,L,5.23,-11,18.3,1,2.89,-0.4
99,3,1,1,DET,10/21/2017,Away,1,NYK,W,4.28,-4,11,1,0.39,-2.61
99,4,0,0,DET,10/23/2017,Home,0,PHI,L,6.91,-27,57.3,1,3.27,-2.17
99,5,1,1,DET,10/25/2017,Home,0,MIN,W,5.98,-21,30.5,1,0.15,-1.82
99,6,0,0,DET,10/28/2017,Away,1,LAC,W,6.91,-27,57.3,1,3.27,-2.17
99,7,1,1,DET,10/29/2017,Away,1,GSW,W,2.17,-8,14.6,1,0.29,-0.9
99,8,0,0,DET,10/31/2017,Away,1,LAL,L,6.65,-16,20.7,1,1.28,-1.32
99,9,1,1,DET,11/3/2017,Home,0,MIL,W,5.98,-21,30.5,1,0.15,-1.82
99,10,1,1,DET,11/4/2017,Home,0,SAC,W,5.28,-18,29.3,1,2.84,-1.93
99,11,1,1,DET,11/8/2017,Home,0,IND,W,2.37,-9,15.8,1,-1.8,0.16
99,12,1,1,DET,11/10/2017,Home,0,ATL,W,5.28,-18,29.3,1,2.84,-1.93
99,13,1,1,DET,11/12/2017,Home,0,MIA,W,1.49,-4,11,1,2.43,-2.06
99,14,0,0,DET,11/15/2017,Away,1,MIL,L,2.27,-17,26.8,1,1.2,-1.22
99,15,0,0,DET,11/17/2017,Away,1,IND,L,1.62,-1,1.2,1,1.1,-1.61
99,16,0,0,DET,11/19/2017,Away,1,MIN,W,0.93,-4,11,1,0.57,-1.48
99,17,0,0,DET,11/20/2017,Home,0,CLE,L,5.68,-25,43.9,1,2.11,-0.18
99,18,0,0,DET,11/24/2017,Away,1,OKC,W,0.26,-14,19.5,1,2.67,-0.07
99,19,1,1,DET,11/27/2017,Away,1,BOS,W,1.61,-22,32.9,1,1.9,-0.3
99,20,1,1,DET,11/29/2017,Home,0,PHO,W,4.28,-4,11,1,0.39,-2.61
99,21,0,0,DET,12/1/2017,Away,1,WAS,L,-0.82,-9,15.8,2,-0.98,-0.77
99,22,0,0,DET,12/2/2017,Away,1,PHI,L,2.27,-17,26.8,2,1.2,-1.22
99,23,0,0,DET,12/4/2017,Away,1,SAS,L,-1.39,-4,11,2,-0.4,-0.38
99,24,0,0,DET,12/6/2017,Away,1,MIL,L,-5.89,-2,2.4,2,-4.11,-2.07
99,25,0,0,DET,12/8/2017,Home,0,GSW,L,6.91,-27,57.3,2,3.27,-2.17
99,26,0,0,DET,12/10/2017,Home,0,BOS,L,5.98,-21,30.5,2,0.15,-1.82
99,27,0,0,DET,12/12/2017,Home,0,DEN,L,-10.56,2,-19.5,2,-1.68,-2.21
99,28,1,1,DET,12/14/2017,Away,1,ATL,W,-0.82,-9,15.8,2,-0.98,-0.77
99,29,0,1,DET,12/15/2017,Away,1,IND,W,3.46,-24,41.5,2,-0.32,0.05
99,30,1,1,DET,12/17/2017,Home,0,ORL,W,2.44,-18,29.3,2,-0.11,-0.95
99,31,0,0,DET,12/20/2017,Away,1,DAL,L,2.27,-17,26.8,2,1.2,-1.22
99,32,0,1,DET,12/22/2017,Home,0,NYK,W,1.62,-1,1.2,2,1.1,-1.61
99,33,1,1,DET,12/26/2017,Home,0,IND,W,0.26,-14,19.5,2,2.67,-0.07
99,34,0,0,DET,12/28/2017,Away,1,ORL,L,1.91,-23,34.1,2,2.95,-0.71
99,35,0,0,DET,12/30/2017,Home,0,SAS,W,6.91,-27,57.3,2,3.27,-2.17
99,36,0,1,DET,1/3/2018,Away,1,MIA,L,2.04,-11,18.3,2,1.44,0.13
99,37,0,0,DET,1/5/2018,Away,1,PHI,L,0.79,1,-12.2,2,0.6,-2.05
99,38,1,1,DET,1/6/2018,Home,0,HOU,W,-2.22,-14,19.5,2,1.45,-1.38
99,39,1,1,DET,1/8/2018,Away,1,NOP,L,-10.56,2,-19.5,2,-1.68,-2.21
99,40,1,1,DET,1/10/2018,Away,1,BRK,W,5.68,-25,43.9,2,2.11,-0.18
99,41,1,1,DET,1/13/2018,Away,1,CHI,L,-0.17,-3,4.9,2,2.46,-1.74
99,42,1,1,DET,1/15/2018,Home,0,CHO,L,2.68,-11,18.3,3,-1.78,-1.87
99,43,0,0,DET,1/17/2018,Away,1,TOR,L,1.91,-23,34.1,3,2.95,-0.71
99,44,1,1,DET,1/19/2018,Home,0,WAS,L,3.46,-24,41.5,3,-0.32,0.05
99,45,0,0,DET,1/21/2018,Home,0,BRK,L,2.37,-9,15.8,3,-1.8,0.16
99,46,0,0,DET,1/24/2018,Home,0,UTA,L,0.79,1,-12.2,3,0.6,-2.05
99,47,1,1,DET,1/27/2018,Home,0,OKC,L,2.17,-8,14.6,3,0.29,-0.9
99,48,0,1,DET,1/28/2018,Away,1,CLE,L,0.93,-4,11,3,0.57,-1.48
99,49,1,1,DET,1/30/2018,Home,0,CLE,W,-1.39,-4,11,3,-0.4,-0.38
99,50,0,1,DET,2/1/2018,Home,0,MEM,W,1.61,-22,32.9,3,1.9,-0.3
99,51,1,1,DET,2/3/2018,Home,0,MIA,W,-2.26,-18,29.3,3,0.27,-0.62
99,52,1,1,DET,2/5/2018,Home,0,POR,W,6.99,-26,48.8,3,1.55,-0.24
99,53,1,1,DET,2/7/2018,Home,0,BRK,W,2.68,-11,18.3,3,-1.78,-1.87
99,54,0,0,DET,2/9/2018,Home,0,LAC,L,-5.89,-2,2.4,3,-4.11,-2.07
99,55,1,1,DET,2/11/2018,Away,1,ATL,L,2.37,-9,15.8,3,-1.8,0.16
99,56,0,0,DET,2/12/2018,Home,0,NOP,L,0.93,-4,11,3,0.57,-1.48
99,57,0,1,DET,2/14/2018,Home,0,ATL,W,1.62,-1,1.2,3,1.1,-1.61
99,58,0,0,DET,2/23/2018,Home,0,BOS,L,0.26,-14,19.5,3,2.67,-0.07
99,59,0,0,DET,2/25/2018,Away,1,CHO,L,2.17,-8,14.6,3,0.29,-0.9
99,60,0,0,DET,2/26/2018,Away,1,TOR,L,0.26,-14,19.5,3,2.67,-0.07
99,61,1,1,DET,2/28/2018,Home,0,MIL,W,-1.39,-4,11,3,-0.4,-0.38
99,62,1,1,DET,3/2/2018,Away,1,ORL,L,5.23,-11,18.3,4,2.89,-0.4
99,63,0,0,DET,3/3/2018,Away,1,MIA,L,-2.26,-18,29.3,4,0.27,-0.62
99,64,0,0,DET,3/5/2018,Away,1,CLE,L,6.99,-26,48.8,4,1.55,-0.24
99,65,1,1,DET,3/7/2018,Home,0,TOR,L,-0.17,-3,4.9,4,2.46,-1.74
99,66,0,0,DET,3/9/2018,Home,0,CHI,W,6.65,-16,20.7,4,1.28,-1.32
99,67,0,0,DET,3/13/2018,Away,1,UTA,L,2.04,-11,18.3,4,1.44,0.13
99,68,1,1,DET,3/15/2018,Away,1,DEN,L,2.27,-17,26.8,4,1.2,-1.22
99,69,0,0,DET,3/17/2018,Away,1,POR,L,4.28,-4,11,4,0.39,-2.61
99,70,1,1,DET,3/19/2018,Away,1,SAC,W,2.44,-18,29.3,4,-0.11,-0.95
99,71,1,1,DET,3/20/2018,Away,1,PHO,W,5.28,-18,29.3,4,2.84,-1.93
